"Crear hora","Casa de apuestas","ID Padre","ID de usuario",Usuario,Tipo,"ID de transacción","Nombre de usuario del emisor",Moneda,Ingresos,Estado,Total,Comisión,Saldo,"Saldo actual",Billeteras,"Tipo de transacción","grupo causal",causal,"producto causal",Descripción,Nota,"Dirección IP"
"2026-08-28 08:05:18",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817251670,Sistema,USD,0.00,-0.4,-0.4,,14.62,14.22,SportBooks,Withdraw,"Actividad de apuestas/juegos","Platipus Bet (354)",Casino,"Platipus Bet",,
"2026-08-28 08:05:21",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817252237,Sistema,USD,0.64,0.00,0.64,,12.3,12.94,SportBooks,Deposit,"Actividad de apuestas/juegos","Platipus Win (355)",Casino,"Platipus Win",,
"2026-08-28 08:05:20",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817251997,Sistema,USD,0.00,-0.4,-0.4,,13.5,13.1,SportBooks,Withdraw,"Actividad de apuestas/juegos","Platipus Bet (354)",Casino,"Platipus Bet",,
"2026-08-28 08:05:21",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817252066,Sistema,USD,0.00,-0.4,-0.4,,13.1,12.7,SportBooks,Withdraw,"Actividad de apuestas/juegos","Platipus Bet (354)",Casino,"Platipus Bet",,
"2026-08-28 08:05:21",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817252207,Sistema,USD,0.00,-0.4,-0.4,,12.7,12.3,SportBooks,Withdraw,"Actividad de apuestas/juegos","Platipus Bet (354)",Casino,"Platipus Bet",,
"2026-08-28 08:05:23",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817252465,Sistema,USD,0.00,-0.4,-0.4,,12.54,12.14,SportBooks,Withdraw,"Actividad de apuestas/juegos","Platipus Bet (354)",Casino,"Platipus Bet",,
"2026-08-28 08:05:26",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817253065,Sistema,USD,0.8,0.00,0.8,,10.34,11.14,SportBooks,Deposit,"Actividad de apuestas/juegos","Platipus Win (355)",Casino,"Platipus Win",,
"2026-08-28 08:05:24",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817252738,Sistema,USD,0.2,0.00,0.2,,11.34,11.54,SportBooks,Deposit,"Actividad de apuestas/juegos","Platipus Win (355)",Casino,"Platipus Win",,
"2026-08-28 08:05:23",geniusbet.sv,787533464,788488796,50370031107,"Player Online",115817252621,Sistema,USD,0.00,-0.4,-0.4,,12.14,11.74,SportBooks,Withdraw,"Actividad de apuestas/juegos","Platipus Bet (354)",Casino,"Platipus Bet",,
"2026-08-28 08:06:48",geniusbet.sv,787533464,788661002,50376259482,"Player Online",115817265371,Sistema,USD,9.72,0.00,9.72,,32.78,42.5,SportBooks,Deposit,"Actividad de apuestas/juegos","Spribe Win (1268)",Casino,"Aviator Ganancia",,
"2026-08-28 08:07:08",geniusbet.sv,787533464,787793639,50369799370,"Player Retail",115817268437,Sistema,USD,0.00,-1,-1,,2.48,1.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spribe Bet (1267)",Casino,"Aviator Apuesta",,
"2026-08-28 08:08:08",geniusbet.sv,787533464,788661002,50376259482,"Player Online",115817277563,Sistema,USD,0.00,-1,-1,,53.46,52.46,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spribe Bet (1267)",Casino,"Aviator Apuesta",,
"2026-08-28 08:08:24",geniusbet.sv,787533464,788357150,50376729518,"Player Online",115817279975,Sistema,USD,0.00,-0.01,-0.01,,0.01,0,SportBooks,Withdraw,"Actividad de apuestas/juegos","Endorphina Bet (743)",Casino,"3 Golden Chests Apuesta",,
"2026-08-28 08:10:46",geniusbet.sv,787533464,788661002,50376259482,"Player Online",115817300882,Sistema,USD,0.00,-1.1,-1.1,,36.76,34.66,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spribe Bet (1267)",Casino,"Aviator Apuesta",,
"2026-08-28 08:10:46",geniusbet.sv,787533464,788661002,50376259482,"Player Online",115817300879,Sistema,USD,0.00,-1,-1,,36.76,35.76,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spribe Bet (1267)",Casino,"Aviator Apuesta",,
"2026-08-28 08:11:50",geniusbet.sv,787533464,788065667,50360388318,"Player Online",115817310941,50360388318shop,USD,5,0.00,5,,0.01,5.01,SportBooks,Deposit,"Depósito - Retiro","N1Co deposit (1983)",Payments,"N1Co deposit",,38.46.244.247
"2026-08-28 08:11:59",geniusbet.sv,787533464,788661002,50376259482,"Player Online",115817312402,Sistema,USD,0.00,-1.1,-1.1,,26.26,24.16,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spribe Bet (1267)",Casino,"Aviator Apuesta",,
"2026-08-28 08:12:12",geniusbet.sv,787533464,788661002,50376259482,"Player Online",115817314667,Sistema,USD,0.00,-1,-1,,24.16,23.16,SportBooks,Withdraw,"Actividad de apuestas/juegos","Spribe Bet (1267)",Casino,"Aviator Apuesta",,
"2026-08-28 08:12:19",geniusbet.sv,787533464,788666255,50368256993,"Player Online",115817315825,Sistema,USD,20,0.00,20,,0,20,SportBooks,Deposit,Bono,"Bono asignado (61)",Deporte,"Depósito De Saldo De Bono : 20.00",,
"2026-08-28 08:38:18",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817550767,Sistema,USD,0.00,-8,-8,,69.48,61.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 08:40:02",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817566259,Sistema,USD,0.00,-10,-10,,56.48,46.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 08:40:12",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817567852,Sistema,USD,6,0.00,6,,46.48,52.48,SportBooks,Deposit,"Actividad de apuestas/juegos","Evolution Win (265)","Casino Live","Live casino Win",,
"2026-08-28 08:40:22",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817569346,Sistema,USD,0.00,-10,-10,,52.48,42.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 08:40:42",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817572214,Sistema,USD,0.00,-10,-10,,44.48,34.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 08:42:21",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817586308,Sistema,USD,12,0.00,12,,42.12,54.12,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:42:32",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817587802,Sistema,USD,2.22,0.00,2.22,,52.32,54.54,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:43:19",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817594534,Sistema,USD,0.00,-0.6,-0.6,,52.2,51.6,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:43:23",geniusbet.sv,787533464,787864661,50361868149,"Player Online",115817595020,"Cac GeniusbetSV Gestor",USD,10,0.00,10,,9.36,19.36,SportBooks,Deposit,"Depósito - Retiro","Genérico (85)",Miscellaneous,"Depósito Genérico","Saldo de prueba",190.62.47.88
"2026-08-28 08:43:22",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817594912,Sistema,USD,0.36,0.00,0.36,,51,51.36,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:43:22",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817594903,Sistema,USD,0.00,-0.6,-0.6,,51.6,51,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:43:48",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817598380,Sistema,USD,0.00,-0.6,-0.6,,50.22,49.62,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:26",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817604062,Sistema,USD,0.00,-0.6,-0.6,,58.08,57.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:34",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817605091,Sistema,USD,0.00,-0.6,-0.6,,56.88,56.28,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:34",geniusbet.sv,787533464,787864661,50361868149,"Player Online",115817605208,50361868149shop,USD,0.00,-10,-10,,19.36,9.36,SportBooks,Withdraw,"Depósito - Retiro","Bank Transfer Withdraw Request (696)",Payments,"Solicitud de Retiro",,181.189.176.234
"2026-08-28 08:44:42",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817606276,Sistema,USD,0.00,-0.6,-0.6,,55.68,55.08,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:45:13",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817610809,Sistema,USD,0.00,-0.6,-0.6,,53.28,52.68,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:45:21",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817611979,Sistema,USD,0.00,-0.6,-0.6,,52.08,51.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:46:29",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817621798,Sistema,USD,0.00,-0.6,-0.6,,49.38,48.78,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:46:42",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817623826,Sistema,USD,0.00,-0.6,-0.6,,47.58,46.98,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:46:42",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817623835,Sistema,USD,0.54,0.00,0.54,,46.98,47.52,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:46:47",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817624543,Sistema,USD,0.00,-0.6,-0.6,,47.52,46.92,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:46:55",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817625689,Sistema,USD,0.54,0.00,0.54,,45.72,46.26,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:47:02",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817626814,Sistema,USD,0.00,-0.6,-0.6,,46.26,45.66,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:38:00",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115817548235,Sistema,USD,0.00,-0.2,-0.2,,2.62,2.42,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 08:38:14",geniusbet.sv,787533464,788065667,50360388318,"Player Online",115817550230,Sistema,USD,0.00,-1,-1,,5.01,4.01,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (604)","Casino Live","Live Casino Bet",,
"2026-08-28 08:38:30",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817552444,Sistema,USD,2,0.00,2,,61.48,63.48,SportBooks,Deposit,"Actividad de apuestas/juegos","Evolution Win (265)","Casino Live","Live casino Win",,
"2026-08-28 08:39:45",geniusbet.sv,787533464,788065667,50360388318,"Player Online",115817563967,Sistema,USD,0.00,-0.8,-0.8,,3.81,3.01,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (604)","Casino Live","Live Casino Bet",,
"2026-08-28 08:40:58",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115817574377,Sistema,USD,0.00,-0.2,-0.2,,2.42,2.22,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 08:41:22",geniusbet.sv,787533464,788670704,50370293456,"Player Online",115817577725,50370293456shop,USD,0.00,-29.53,-29.53,,29.53,0,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-5Z21ZP430-788670704",,181.189.187.208
"2026-08-28 08:41:42",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115817580776,Sistema,USD,0.4,0.00,0.4,,2.22,2.62,SportBooks,Deposit,"Actividad de apuestas/juegos","Evolution Win (265)","Casino Live","Live casino Win",,
"2026-08-28 08:41:57",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817582996,Sistema,USD,7.14,0.00,7.14,,35.88,43.02,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:42:04",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817584013,Sistema,USD,0.00,-0.6,-0.6,,43.02,42.42,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:42:02",geniusbet.sv,787533464,788065667,50360388318,"Player Online",115817583710,Sistema,USD,0.00,-0.6,-0.6,,2.01,1.41,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (604)","Casino Live","Live Casino Bet",,
"2026-08-28 08:42:42",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817589188,Sistema,USD,0.00,-0.6,-0.6,,54.54,53.94,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:42:49",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817590187,Sistema,USD,0.00,-0.6,-0.6,,53.34,52.74,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:42:57",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817591414,Sistema,USD,0.00,-0.6,-0.6,,52.14,51.54,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:42:57",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817591429,Sistema,USD,2.46,0.00,2.46,,51.54,54,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:43:36",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817596706,Sistema,USD,0.00,-0.6,-0.6,,52.02,51.42,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:43:34",geniusbet.sv,787533464,788065667,50360388318,"Player Online",115817596538,Sistema,USD,0.00,-0.6,-0.6,,0.61,0.01,SportBooks,Withdraw,"Actividad de apuestas/juegos","Pragmaticplay Bet (604)","Casino Live","Live Casino Bet",,
"2026-08-28 08:43:40",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817597324,Sistema,USD,0.00,-0.6,-0.6,,51.42,50.82,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:43:55",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817599376,Sistema,USD,0.00,-0.6,-0.6,,49.02,48.42,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:10",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817601713,Sistema,USD,0.00,-0.6,-0.6,,47.88,47.28,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:05",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817600855,Sistema,USD,0.00,-0.6,-0.6,,48.48,47.88,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:14",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817602259,Sistema,USD,0.00,-0.6,-0.6,,47.28,46.68,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:18",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817602883,Sistema,USD,0.00,-0.6,-0.6,,46.68,46.08,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:51",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817607605,Sistema,USD,0.00,-0.6,-0.6,,55.92,55.32,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:44:59",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817608826,Sistema,USD,0.00,-0.6,-0.6,,54.72,54.12,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:45:07",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817609954,Sistema,USD,0.00,-0.6,-0.6,,53.52,52.92,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:45:08",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817609969,Sistema,USD,0.36,0.00,0.36,,52.92,53.28,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:45:46",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817615543,Sistema,USD,0.00,-0.6,-0.6,,51.78,51.18,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:45:37",geniusbet.sv,788361335,788540561,50374556577,"Player Retail",115817614343,50374556577shop,USD,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","N1Co deposit (1983)",Payments,"N1Co deposit",,179.5.179.173
"2026-08-28 08:45:38",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817614373,Sistema,USD,0.00,-0.6,-0.6,,52.98,52.38,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:45:55",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115817616857,Sistema,USD,0.4,0.00,0.4,,2.22,2.62,SportBooks,Deposit,"Actividad de apuestas/juegos","Evolution Win (265)","Casino Live","Live casino Win",,
"2026-08-28 08:45:56",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817616962,Sistema,USD,0.00,-0.6,-0.6,,49.98,49.38,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:45:56",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817616974,Sistema,USD,1.56,0.00,1.56,,49.38,50.94,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:46:01",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817617829,Sistema,USD,0.00,-0.6,-0.6,,50.94,50.34,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:46:04",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817618312,Sistema,USD,0.00,-0.6,-0.6,,50.34,49.74,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:46:08",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817618843,Sistema,USD,0.00,-0.6,-0.6,,49.74,49.14,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:46:13",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817619584,Sistema,USD,0.00,-0.6,-0.6,,51.78,51.18,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:46:14",geniusbet.sv,787533464,788503901,50361435939,"Player Online",115817619632,Sistema,USD,0.00,-0.2,-0.2,,2.62,2.42,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evolution Bet (264)","Casino Live","Live casino Bet",,
"2026-08-28 08:46:17",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817620049,Sistema,USD,0.00,-0.6,-0.6,,51.18,50.58,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:47:11",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817628083,Sistema,USD,0.00,-0.6,-0.6,,45.66,45.06,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:47:47",geniusbet.sv,788361335,788540561,50374556577,"Player Retail",115817633243,50374556577shop,USD,0.00,-5,-5,,5,0,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-5Z21ZPV80-788540561",,179.5.179.173
"2026-08-28 08:47:18",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817628935,Sistema,USD,0.00,-0.6,-0.6,,46.02,45.42,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:47:12",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817628107,Sistema,USD,0.96,0.00,0.96,,45.06,46.02,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:47:58",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817634749,Sistema,USD,0.00,-0.6,-0.6,,45.42,44.82,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:48:02",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817635301,50374768697shop,USD,0.00,-1,-1,,5.02,4.02,SportBooks,Withdraw,"Actividad de apuestas/juegos","Apuesta realizada (3)",Deporte,"Cupón: GSV-2XVYX81WP-788174999",,181.189.187.202
"2026-08-28 08:48:03",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817635475,Sistema,USD,0.6,0.00,0.6,,44.22,44.82,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:48:09",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817636279,Sistema,USD,0.00,-0.6,-0.6,,44.82,44.22,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:48:09",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817636297,Sistema,USD,0.72,0.00,0.72,,44.22,44.94,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:48:21",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817638040,Sistema,USD,0.00,-0.6,-0.6,,44.88,44.28,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:48:29",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817639225,Sistema,USD,0.00,-0.6,-0.6,,50.82,50.22,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:48:33",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817639903,Sistema,USD,0.00,-0.6,-0.6,,50.22,49.62,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:48:37",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817640536,Sistema,USD,0.00,-0.6,-0.6,,49.62,49.02,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:48:46",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817641709,Sistema,USD,0.00,-0.6,-0.6,,48.6,48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:48:51",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817642462,Sistema,USD,0.00,-0.6,-0.6,,48.96,48.36,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:48:51",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817642480,Sistema,USD,0.9,0.00,0.9,,48.36,49.26,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:48:57",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817643278,Sistema,USD,0.00,-0.6,-0.6,,49.26,48.66,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:49:01",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817643797,Sistema,USD,0.54,0.00,0.54,,48.06,48.6,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:49:06",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817644517,Sistema,USD,0.00,-0.6,-0.6,,48.6,48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:49:06",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817644544,Sistema,USD,1.14,0.00,1.14,,48,49.14,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"3 Pot Panda Win",,
"2026-08-28 08:49:17",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817646068,Sistema,USD,0.00,-0.6,-0.6,,49.14,48.54,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"3 Pot Panda Bet",,
"2026-08-28 08:49:28",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817647433,Sistema,USD,0.00,-0.02,-0.02,,4.02,4,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
